Date,Lat,Long,Mag
2/15/1987,-15.563,-177.204,5.7
2/16/1987,-32.144,-178.987,5.5
2/16/1987,0.838,126.186,6.2
2/17/1987,-19.676,168.761,5.7
2/17/1987,-32.793,-179.304,6.8
2/17/1987,-58.705,-25.157,5.5
2/18/1987,51.298,-179.279,6.2
2/18/1987,-55.728,-27.022,5.5
2/21/1987,-6.103,147.778,5.5
2/23/1987,-57.922,-25.35,6.2
2/23/1987,-15.854,167.891,6.9
2/24/1987,-56.608,147.329,6
2/25/1987,-2.48,141.879,5.6
2/25/1987,-6.123,147.637,6.1
2/25/1987,18.808,121.08,5.6
2/25/1987,38.102,91.179,5.8
2/27/1987,53.47,-167.291,6.9
2/27/1987,38.473,20.29,5.7
2/28/1987,36.957,141.603,5.6
3/2/1987,-37.965,176.765,6.5
3/2/1987,-37.817,176.949,5.8
3/2/1987,-45.708,96.212,6.2
3/2/1987,-37.912,176.848,5.5
3/3/1987,46.347,152.013,5.7
3/4/1987,-6.528,147.921,5.5
3/5/1987,-24.388,-70.161,7.6
3/5/1987,-24.432,-70.216,5.6
3/5/1987,-24.463,-70.466,5.6
3/5/1987,-24.495,-70.701,7
3/5/1987,-5.887,146.653,5.5
3/6/1987,0.048,-77.653,6.4
3/6/1987,0.151,-77.821,7.2
3/6/1987,-0.22,-77.6,5.5
3/6/1987,-24.089,-70.104,6.1
3/6/1987,0.022,-77.927,6
3/6/1987,-24.149,-70.118,6.2
3/6/1987,14.59,-92.287,5.6
3/6/1987,51.135,179.587,5.7
3/7/1987,-16.022,167.399,5.9
3/7/1987,-15.988,-172.716,5.7
3/10/1987,-18.448,-72.035,5.8
3/10/1987,-18.341,-71.976,5.6
3/10/1987,36.924,141.662,5.6
3/10/1987,40.612,145.259,5.8
3/10/1987,40.595,145.235,5.5
3/12/1987,49.939,78.823,5.5
3/12/1987,15.61,-94.597,6.1
3/12/1987,-0.268,-18.147,5.5
3/13/1987,-31.84,-177.551,5.5
3/13/1987,-31.85,-176.42,5.5
3/13/1987,12.301,-87.432,5.6
3/13/1987,-23.771,-177.301,5.6
3/13/1987,-23.778,-177.325,6.2
3/14/1987,-23.52,-177.467,5.6
3/14/1987,-38.897,-92.203,5.9
3/15/1987,24.945,127.096,5.5
3/15/1987,15.609,-94.581,5.9
3/15/1987,-24.285,-70.557,5.5
3/15/1987,-10.365,91.617,5.5
3/15/1987,-5.314,151.488,5.6
3/16/1987,-6.441,147.652,5.5
3/16/1987,-6.414,147.645,5.6
3/16/1987,-6.446,147.603,6
3/16/1987,-10.9,165.942,5.7
3/18/1987,2.114,126.571,6.1
3/18/1987,32.034,131.837,6.7
3/18/1987,-30.188,-177.612,5.6
3/19/1987,-14.898,167.225,5.8
3/19/1987,29.229,137.907,5.7
3/19/1987,-20.397,-176.134,6.6
3/21/1987,52.056,-177.547,6.4
3/21/1987,8.816,-83.404,5.8
3/22/1987,51.594,-173.574,6.2
3/22/1987,-24.058,-70.142,6.1
3/24/1987,37.447,137.865,5.7
3/26/1987,-21.517,-173.801,5.6
3/26/1987,-13.731,167.197,6.2
3/26/1987,-21.39,-174.459,6.1
3/28/1987,30.658,131.328,5.7
3/28/1987,-5.275,152.563,5.7
3/29/1987,-17.244,167.886,5.7
1/2/1988,43.295,142.419,6
1/9/1988,41.246,19.63,5.9
1/10/1988,19.763,-109.234,5.6
1/11/1988,-6.165,154.414,5.9
1/12/1988,-28.827,-177.423,6.6
1/13/1988,51.383,-174.643,5.5
1/13/1988,51.309,-174.654,5.5
1/13/1988,-32.429,-179.646,5.6
1/13/1988,-23.275,-177.033,5.6
1/13/1988,-4.649,153.147,5.9
1/13/1988,-32.457,-179.749,5.8
1/13/1988,-15.007,167.265,5.5
1/15/1988,-20.789,-175.993,6.4
1/15/1988,-27.179,-11.334,5.8
1/16/1988,-2.257,140.212,5.5
1/16/1988,-60.365,154.209,5.9
1/17/1988,-32.367,-179.59,5.5
1/18/1988,-32.524,-179.643,5.6
1/19/1988,4.241,124.64,5.7
1/19/1988,-24.71,-70.568,7
1/19/1988,14.406,-90.84,5.9
1/20/1988,-24.69,-70.521,5.9
1/20/1988,-9.201,67.12,5.5
1/21/1988,-18.179,168.139,6.2
1/22/1988,-19.847,133.803,6.3
1/22/1988,-19.798,133.91,6.3
1/22/1988,-19.829,133.882,6.7
1/23/1988,1.785,127.236,5.8
1/23/1988,46.183,153.499,5.5
1/23/1988,-15.25,-116.194,5.5
1/24/1988,26.716,128.019,5.8
1/24/1988,-17.763,-178.737,5.9
1/25/1988,-10.584,-78.083,5.5
1/25/1988,37.312,141.606,5.5
1/26/1988,32.665,47.054,5.6
1/26/1988,57.765,-32.674,5.5
1/27/1988,57.888,-32.653,5.5
1/28/1988,5.327,126.369,6.1
1/29/1988,45.349,151.806,5.9
1/29/1988,-20.003,133.745,5.6
1/29/1988,-15.349,-174.125,6
1/30/1988,-46.252,96.091,5.7
2/1/1988,-1.241,145.862,5.7
2/1/1988,-21.187,-174.35,5.5
2/3/1988,-65.436,179.638,5.5
2/3/1988,-9.208,66.978,5.7
2/5/1988,-9.171,124.111,5.7
2/5/1988,12.951,145.732,5.5
2/5/1988,-24.753,-70.433,7.2
2/5/1988,-24.893,-70.554,6.5
2/6/1988,24.688,91.57,5.9
2/6/1988,-6.543,131.907,6.2
2/6/1988,-17.756,-66.958,6.5
2/6/1988,-16.195,-173.82,6.2
2/7/1988,60.296,-152.972,6.5
2/7/1988,-31.328,-178.486,5.6
2/7/1988,50.785,173.465,6.4
2/8/1988,17.737,-100.965,5.9
2/8/1988,-24.801,-70.393,5.8
2/9/1988,18.607,-62.902,5.5
2/11/1988,-35.616,-102.268,5.6
2/12/1988,30.105,-113.896,5.8
2/12/1988,2.2,-98.805,5.5
2/12/1988,23.855,122.477,5.7
2/13/1988,49.954,78.91,6.1
2/15/1988,-25.216,-70.932,5.6
2/16/1988,51.564,175.041,6
2/17/1988,51.531,174.784,5.6
2/17/1988,3.841,126.534,5.7
2/18/1988,-23.513,-67.706,5.9
2/19/1988,-10.226,161.381,5.9
2/19/1988,52.758,158.253,5.5
2/20/1988,-7.14,127.004,6.5
2/20/1988,46.67,152.59,5.5
2/21/1988,-6.893,129.393,5.5
2/21/1988,13.284,145.735,5.6
2/22/1988,-20.833,-69.785,6.7
2/23/1988,-60.574,159.676,5.9
2/24/1988,1.366,126.172,5.6
2/24/1988,13.477,124.616,7.3
2/24/1988,13.318,124.811,5.6
2/24/1988,-0.507,-91.653,5.5
2/24/1988,13.453,124.632,5.6
2/26/1988,-18.011,-69.605,5.5
2/26/1988,-37.319,47.989,6.8
2/26/1988,-17.871,-172.001,5.5
2/27/1988,-21.022,-173.764,5.5
2/29/1988,55.149,167.43,6.9
3/2/1988,9.729,-84.711,5.5
3/4/1988,-17.993,-178.521,5.9
3/5/1988,-52.257,114.497,5.7
3/5/1988,-3.759,151.233,5.5
3/6/1988,45.574,151.307,5.7
3/6/1988,56.953,-143.032,7.8
3/6/1988,57.499,-142.803,6.2
3/7/1988,41.669,152.222,5.6
3/8/1988,-2.184,125.31,5.9
3/8/1988,51.34,176.862,5.8
3/9/1988,-4.662,131.137,5.5
3/9/1988,-17.327,-74.154,6
3/10/1988,10.402,-60.587,6.7
3/10/1988,-7.273,122.281,5.6
3/10/1988,-20.917,-178.645,6.6
3/10/1988,-23.853,-177.651,5.5
3/11/1988,9.105,-82.985,6
3/12/1988,10.144,-60.569,5.8
3/12/1988,-0.683,133.518,5.9
3/13/1988,-33.673,-72.216,5.9
3/13/1988,-37.283,51.848,5.9
3/13/1988,-37.473,51.878,5.5
3/13/1988,-36.198,78.525,5.5
3/15/1988,11.843,143.279,5.6
3/16/1988,-3.582,146.488,5.9
3/16/1988,10.211,-60.607,5.7
3/16/1988,-17.767,-175.034,5.5
3/17/1988,-17.579,-178.452,5.9
3/17/1988,-21.415,-173.884,5.9
3/17/1988,35.633,139.619,5.6
3/18/1988,-3.667,146.561,6.2
3/18/1988,-3.723,146.57,5.8
3/19/1988,29.999,67.91,5.7
3/20/1988,-9.991,153.815,5.8
3/21/1988,77.601,125.451,6.5
3/23/1988,-27.06,-176.08,5.5
3/23/1988,-26.885,-176.515,5.5
3/23/1988,10.85,-43.556,6.2
3/23/1988,52.52,-169.339,5.6
3/25/1988,-19.323,-177.493,5.7
3/25/1988,10.176,-60.604,5.5
3/25/1988,62.154,-124.182,6.2
3/26/1988,38.309,73.234,5.5
3/28/1988,19.936,-156.445,5.5
3/28/1988,-36.039,-102.843,5.9
3/29/1988,52.278,-168.182,5.8
3/30/1988,30.89,50.194,5.9
3/30/1988,5.506,123.882,5.5
3/30/1988,-24.926,-70.461,6.2
1/2/1989,-18.589,-174.559,6.2
1/3/1989,29.487,131.433,5.9
1/6/1989,46.768,153.929,5.8
1/6/1989,36.399,141.751,5.7
1/6/1989,-65.458,-179.993,5.8
1/7/1989,-23.258,-68.41,5.6
1/8/1989,51.435,-174.88,6
1/8/1989,51.432,-174.799,5.5
1/8/1989,51.393,-174.758,5.8
1/9/1989,46.986,153.479,6.5
1/10/1989,-3.162,130.556,6.7
1/11/1989,46.486,153.81,5.5
1/12/1989,46.789,153.896,6.1
1/13/1989,-6.761,155.355,5.6
1/13/1989,46.477,153.673,5.9
1/14/1989,-15.244,-173.608,5.6
1/15/1989,-31.75,-71.847,5.6
1/17/1989,-6.151,148.947,6.4
1/19/1989,-4.01,-105.707,6
1/20/1989,-41.906,79.93,5.9
1/20/1989,-41.67,80.159,5.9
1/20/1989,-11.544,166.134,5.8
1/21/1989,38.147,-26.243,5.7
1/21/1989,29.511,131.512,5.5
1/21/1989,-17.933,-173.023,5.7
1/22/1989,49.924,78.831,6.1
1/22/1989,41.806,144.282,6.2
1/24/1989,42.226,142.691,5.5
1/25/1989,-27.985,26.734,5.5
1/26/1989,47.52,154.331,5.9
1/27/1989,56.202,164.375,6.3
1/28/1989,33.257,141.484,5.6
1/31/1989,-6.142,149.005,5.5
2/3/1989,-20.215,-178.617,5.5
2/4/1989,-19.416,-179.587,5.8
2/4/1989,0.082,-16.658,5.8
2/4/1989,5.862,-82.697,6.3
2/4/1989,-4.625,153.066,6.2
2/5/1989,33.385,140.811,5.5
2/7/1989,-22.087,-67.223,5.5
2/7/1989,-23.728,179.885,5.5
2/7/1989,-3.381,148.809,5.6
2/8/1989,-55.623,-26.795,5.7
2/9/1989,-55.748,-26.818,5.6
2/9/1989,-55.795,-26.527,5.7
2/10/1989,2.305,126.76,7.1
2/10/1989,2.254,126.598,5.6
2/10/1989,2.455,126.637,5.5
2/10/1989,2.429,126.7,5.6
2/10/1989,2.464,126.689,5.9
2/10/1989,6.317,92.269,5.8
2/10/1989,2.445,126.612,5.6
2/10/1989,2.396,126.653,5.8
2/11/1989,2.384,126.603,5.8
2/11/1989,2.442,126.685,5.6
2/12/1989,49.925,78.74,5.9
2/13/1989,7.957,-38.092,5.5
2/13/1989,4.987,126.915,5.6
2/13/1989,57.443,-33.251,5.6
2/13/1989,25.616,142.536,5.5
2/14/1989,-10.447,161.372,6.5
2/14/1989,-17.422,167.426,5.5
2/14/1989,-17.452,167.31,5.6
2/16/1989,-56.404,-121.964,6.2
2/16/1989,2.568,126.635,5.5
2/16/1989,45.313,151.805,5.5
2/17/1989,0.455,126.345,5.6
2/18/1989,2.424,126.814,5.5
2/19/1989,35.964,139.788,5.6
2/19/1989,-14.894,167.171,6
2/21/1989,-44.462,-78.766,5.6
2/22/1989,56.152,-153.642,6
2/23/1989,-14.771,167.3,5.6
2/23/1989,-17.665,-178.601,5.5
2/24/1989,14.159,124.36,5.7
2/25/1989,-29.915,-177.885,6.8
2/27/1989,2.301,128.009,6.4
2/28/1989,2.288,127.916,5.9
2/28/1989,-23.113,-61.465,6.5
2/28/1989,-7.624,127.399,6.2
3/1/1989,43.972,148.968,5.9
3/1/1989,21.754,97.941,5.8
3/2/1989,18.383,-68.659,5.5
3/6/1989,35.545,140.444,6.1
3/8/1989,-0.206,124.885,5.9
3/8/1989,-19.129,168.681,5.5
3/8/1989,4.581,125.874,5.7
3/8/1989,1.031,126.189,6.1
3/9/1989,-13.71,34.381,5.7
3/10/1989,-4.346,152.797,5.8
3/10/1989,-13.702,34.42,6.2
3/11/1989,-5.24,152.535,5.5
3/11/1989,-17.766,-174.761,6.9
3/15/1989,-30.539,-178.008,5.6
3/16/1989,-30.27,-177.986,6
3/16/1989,13.673,120.815,5.5
3/17/1989,27.141,127.406,5.7
3/17/1989,34.662,25.45,5.7
3/17/1989,-5.851,146.596,5.9
3/17/1989,-34.479,-178.394,6.2
3/18/1989,-23.644,178.896,5.6
3/22/1989,-20.748,-178.689,5.5
3/24/1989,-58.887,148.783,5.9
3/26/1989,19.294,121.111,5.6
3/28/1989,34.234,24.729,5.5
3/30/1989,-19.589,-175.848,6
1/2/1990,8.344,127.441,5.6
1/2/1990,13.408,144.439,5.8
1/4/1990,-15.397,-172.85,6.5
1/5/1990,-8.8,106.442,5.8
1/5/1990,-19.258,-69.529,5.5
1/5/1990,18.863,-106.795,6
1/6/1990,-10.681,92.987,6
1/7/1990,-15.947,-74.245,5.5
1/8/1990,52.038,-169.446,6
1/9/1990,28.225,88.163,5.5
1/9/1990,51.963,-169.383,5.8
1/9/1990,11.591,95.017,5.7
1/9/1990,24.753,95.241,6.3
1/10/1990,39.646,143.288,5.7
1/10/1990,39.706,143.306,5.8
1/10/1990,11.654,95.143,5.9
1/10/1990,52.117,-169.236,5.5
1/10/1990,-10.073,123.819,5.5
1/12/1990,12.672,-87.489,5.6
1/12/1990,4.979,126.508,5.7
1/14/1990,37.819,91.971,6
1/14/1990,45.352,150.93,5.5
1/14/1990,45.345,150.913,5.7
1/14/1990,-29.709,-177.467,6.1
1/14/1990,-29.08,-177.628,5.7
1/16/1990,-31.664,-178.085,5.7
1/16/1990,-31.725,-177.996,5.6
1/16/1990,-31.587,-178.046,5.6
1/16/1990,43.56,-127.402,5.6
1/17/1990,43.589,-127.443,5.7
1/18/1990,-30.141,-177.688,6
1/18/1990,-5.286,150.609,5.5
1/18/1990,-20.76,-178.487,5.7
1/20/1990,35.832,52.954,6
1/20/1990,40.097,142.314,5.7
1/20/1990,-15.262,-173.376,5.8
1/20/1990,-6.082,-81.224,5.5
1/22/1990,-31.612,-178.083,5.5
1/22/1990,3.885,96.1,6.2
1/23/1990,-12.451,-75.069,5.6
1/24/1990,14.603,119.437,5.9
1/30/1990,43.008,145.46,5.5
1/30/1990,-23.398,179.094,5.6
2/1/1990,8.247,126.712,5.5
2/2/1990,-18.407,176.924,6
2/2/1990,-18.073,-178.307,5.8
2/2/1990,-5.294,151.099,5.8
2/3/1990,51.125,-130.238,5.5
2/4/1990,-10.233,110.29,5.8
2/5/1990,37.047,71.25,6.3
2/8/1990,9.755,124.694,6.8
2/8/1990,9.725,124.625,6.6
2/10/1990,-42.343,172.798,6
2/10/1990,-18.756,-71.456,5.9
2/10/1990,-42.347,172.595,5.7
2/10/1990,-3.17,-80.829,5.6
2/11/1990,36.331,140.916,5.7
2/12/1990,-5.256,151.33,5.7
2/12/1990,44.13,-128.926,5.5
2/12/1990,-31.193,-48.919,5.5
2/15/1990,-5.225,151.355,5.6
2/17/1990,-4.567,-105.583,5.9
2/17/1990,29.533,130.732,6.1
2/17/1990,15.835,147.197,5.6
2/18/1990,-5.516,149.432,5.9
2/19/1990,-40.347,176.102,6.3
2/19/1990,-15.465,166.385,6.9
2/20/1990,34.706,139.252,6.4
2/20/1990,46.922,153.996,5.6
2/20/1990,-21.559,170.437,5.6
2/20/1990,-25.413,-116.169,5.7
2/21/1990,16.903,-62.326,5.8
2/22/1990,-11.458,66.38,5.8
2/22/1990,11.654,-86.622,5.5
2/24/1990,-15.523,-175.236,6.2
2/25/1990,-10.553,165.19,5.6
2/25/1990,-18.042,-69.135,5.7
2/26/1990,-26.651,-114.726,6.1
2/27/1990,-17.159,-64.141,5.9
2/28/1990,34.14,-117.69,5.7
2/28/1990,34.144,-117.697,5.51
3/1/1990,53.34,160.03,5.8
3/1/1990,-7.892,121.112,5.6
3/3/1990,-22.122,175.163,7.6
3/3/1990,-21.557,175.753,6.2
3/3/1990,-22.405,174.164,6.6
3/4/1990,28.925,66.331,6.1
3/5/1990,-18.318,168.063,7.1
3/5/1990,36.907,73.021,6.2
3/5/1990,36.738,73.061,5.7
3/6/1990,-11.147,117.44,5.5
3/7/1990,-17.295,66.675,5.9
3/8/1990,58.391,-152.96,5.7
3/10/1990,50.907,157.244,5.5
3/11/1990,-20.529,168.207,5.6
3/11/1990,33.493,138.654,5.5
3/12/1990,-3.158,128.838,5.5
3/12/1990,51.484,-175.032,6.4
3/12/1990,51.479,-174.984,5.7
3/13/1990,-7.281,-106.443,5.5
3/13/1990,-47.906,165.653,5.5
3/13/1990,-3.429,-76.913,5.6
3/13/1990,-3.994,39.925,5.5
3/14/1990,4.575,122.62,5.7
3/15/1990,-15.13,167.238,6.5
3/16/1990,24.897,-109.035,6.1
3/18/1990,-48.688,106.802,5.5
3/20/1990,27.22,141.605,5.8
3/20/1990,29.496,131.595,5.5
3/21/1990,-31.092,-179.093,6.6
3/22/1990,-36.919,177.197,5.6
3/22/1990,-8.473,158.891,5.6
3/24/1990,-47.624,165.261,5.5
3/25/1990,9.814,-84.828,6.4
3/25/1990,9.919,-84.808,7.3
3/25/1990,37.034,72.942,6.3
3/25/1990,9.591,-84.659,5.7
3/26/1990,44.462,148.772,5.8
3/26/1990,9.253,125.606,5.9
3/30/1990,20.231,122.038,5.6
3/31/1990,42.891,146.969,6
3/31/1990,-39.97,45.783,5.8
1/1/1991,18.068,-105.847,6.3
1/1/1991,17.951,-105.852,5.8
1/1/1991,-21.208,-174.149,6
1/3/1991,-7.225,148.585,5.5
1/3/1991,-29.562,-111.805,5.9
1/3/1991,-7.179,148.54,6.2
1/3/1991,-7.171,148.441,5.7
1/3/1991,1.973,126.731,5.8
1/5/1991,23.613,95.901,7
1/8/1991,-18.057,-173.534,6.2
1/9/1991,-5.502,151.899,5.5
1/9/1991,-5.396,151.837,6.2
1/10/1991,-5.482,151.85,5.8
1/10/1991,-18.006,-173.589,5.7
1/12/1991,-18.043,-173.53,5.6
1/13/1991,40.558,105.793,5.6
1/13/1991,-2.928,84.566,5.8
1/14/1991,-25.187,178.314,5.8
1/14/1991,18.029,-101.7,5.5
1/15/1991,-5.99,154.46,6
1/16/1991,13.783,-90.687,5.5
1/17/1991,-5.003,151.204,5.8
1/18/1991,23.692,121.346,5.7
1/18/1991,-51.145,139.415,6.3
1/18/1991,23.747,121.29,5.5
1/19/1991,-5.576,148.331,5.6
1/20/1991,-21.235,170.029,6
1/21/1991,-55.215,-129.13,5.7
1/23/1991,51.965,178.838,6.4
1/24/1991,33.821,141.412,5.5
1/25/1991,-2.152,139.02,6.3
1/25/1991,-2.275,139.206,6.4
1/25/1991,-2.18,139.14,5.5
1/26/1991,-3.515,102.63,5.5
1/27/1991,-3.553,149.085,5.5
1/28/1991,10.508,125.707,5.5
1/28/1991,-41.985,171.701,5.7
1/28/1991,-42.009,171.7,5.9
1/28/1991,30.573,129.009,5.6
1/29/1991,-44.159,94.223,5.6
1/31/1991,0.511,126.082,5.8
1/31/1991,35.993,70.423,6.9
2/1/1991,-57.067,-141.111,5.7
2/5/1991,-24.343,-115.893,5.5
2/7/1991,51.693,174.221,5.7
2/9/1991,-15.348,-176.901,6.1
2/9/1991,-9.929,159.139,6.9
2/9/1991,-9.858,159.174,6.4
2/10/1991,8.745,-39.854,6.2
2/10/1991,14.005,144.743,6
2/12/1991,-32.015,179.75,5.8
2/13/1991,-44.361,-79.529,5.7
2/13/1991,-22.082,-179.556,5.5
2/13/1991,-9.909,159.076,5.5
2/14/1991,-32.984,-179.34,5.9
2/14/1991,-6.279,154.697,5.9
2/14/1991,-22.336,-112.578,6
2/15/1991,4.21,124.235,5.5
2/16/1991,48.268,154.328,6.1
2/17/1991,-21.189,169.831,6
2/18/1991,8.87,126.48,7
2/18/1991,-19.028,168.493,5.7
2/19/1991,1.562,127.093,5.6
2/20/1991,-22.626,-113.022,5.9
2/20/1991,9.047,126.551,5.5
2/21/1991,58.427,-175.45,6.7
2/23/1991,8.167,122.129,5.7
2/23/1991,36.27,70.645,5.5
2/24/1991,-15.125,-173.384,5.7
2/25/1991,-7.388,128.922,5.6
2/25/1991,40.386,78.959,6
2/27/1991,-22.936,172.523,5.6
2/28/1991,-20.118,-175.83,5.8
3/1/1991,10.939,-84.637,6.2
3/2/1991,-21.94,-174.919,5.5
3/2/1991,-21.996,-175.031,5.6
3/3/1991,-21.867,-175.057,6.2
3/5/1991,3.231,-83.343,5.7
3/5/1991,-3.984,102.369,5.7
3/6/1991,-30.515,-178.589,5.6
3/8/1991,60.904,167.023,6.6
3/8/1991,61.029,167.003,5.6
3/8/1991,60.834,167.057,5.9
3/8/1991,60.682,166.937,5.7
3/8/1991,-24.541,-69.901,5.5
3/8/1991,61.528,166.365,5.8
3/9/1991,-54.877,-131.533,6
3/10/1991,-3.792,144.396,5.7
3/11/1991,-51.154,29.255,6.4
3/13/1991,4.926,-82.561,5.7
3/13/1991,-59.707,-26.57,5.8
3/14/1991,51.794,-175.264,5.7
3/16/1991,10.174,-85.184,6.3
3/19/1991,34.825,26.335,5.6
3/20/1991,-5.791,-80.897,6
3/21/1991,-9.71,-79.774,6.2
3/21/1991,-11.668,166.544,5.8
3/23/1991,48.261,154.854,5.6
3/24/1991,-16.831,177.305,5.5
3/26/1991,21.704,121.789,6.3
3/26/1991,21.673,121.826,5.5
3/26/1991,19.722,-70.314,5.8
3/28/1991,-18.308,168.015,5.8
3/29/1991,-3.959,-80.907,5.6
3/30/1991,-16.111,-174.826,5.5
1/2/1992,48.738,-129.233,6.1
1/2/1992,5.638,-73.832,5.8
1/3/1992,-48.965,123.462,5.6
1/9/1992,-9.003,-109.355,5.7
1/10/1992,2.316,127.442,5.6
1/11/1992,9.311,86.964,5.7
1/13/1992,-20.93,-178.717,5.9
1/13/1992,1.342,127.373,6.1
1/15/1992,-2.169,-77.041,5.6
1/15/1992,18.017,-70.618,5.7
1/20/1992,27.398,65.994,5.5
1/20/1992,27.983,139.405,6.7
1/22/1992,38.47,140.308,5.7
1/23/1992,38.351,20.324,5.6
1/24/1992,35.515,74.529,5.5
1/27/1992,-21.481,-68.032,5.8
1/30/1992,24.958,63.141,5.9
1/30/1992,-58.214,148.528,5.9
1/30/1992,22.913,142.9,5.5
2/1/1992,35.106,139.644,5.8
2/2/1992,-51.654,139.406,6
2/2/1992,-51.547,139.704,6.3
2/2/1992,45.445,150.794,5.8
2/4/1992,-19.729,-178.12,5.7
2/5/1992,52.244,-170.225,5.9
2/5/1992,14.645,-92.591,5.5
2/5/1992,31.426,66.825,5.5
2/6/1992,-5.72,103.156,6.5
2/6/1992,29.61,95.521,5.6
2/6/1992,-5.684,103.162,5.7
2/7/1992,43.202,146.572,5.6
2/9/1992,48.014,152.968,5.6
2/11/1992,-9.239,124.827,5.7
2/12/1992,-16.222,-173.071,5.5
2/13/1992,-15.894,166.318,6.8
2/13/1992,53.597,-165.734,6
2/14/1992,-4.382,146.338,5.6
2/17/1992,79.191,124.482,6
2/17/1992,-55.979,158.123,6.2
2/17/1992,-21.647,170.412,6.2
2/19/1992,28.038,142.519,5.5
2/20/1992,-15.382,-177.108,6
2/20/1992,12.908,145.245,5.7
2/20/1992,-33.631,-179.533,5.5
2/21/1992,-6.228,147.613,6
2/21/1992,2.075,128.408,5.5
2/21/1992,13.969,-92.216,5.8
2/26/1992,11.803,57.764,6
2/27/1992,-6.191,147.576,6.7
2/28/1992,-24.369,-69.924,5.8
2/29/1992,12.265,141.242,5.6
3/2/1992,-40.337,176.363,5.5
3/2/1992,52.915,159.886,6.9
3/2/1992,52.835,159.876,6
3/3/1992,-14.384,167.179,5.8
3/3/1992,44.242,149.058,5.6
3/3/1992,44.157,149.102,5.9
3/3/1992,-15.937,-172.891,5.5
3/4/1992,-3.008,147.882,6.4
3/5/1992,11.513,42.812,6.2
3/5/1992,52.9,159.619,6.4
3/7/1992,10.21,-84.323,6.6
3/7/1992,-3.477,146.316,6.2
3/8/1992,-5.724,150.215,5.5
3/8/1992,-58.608,148.911,5.6
3/11/1992,-3.438,146.734,6.1
3/12/1992,52.97,170.934,5.5
3/13/1992,52.451,-178.945,6.4
3/13/1992,39.71,39.605,6.7
3/13/1992,-9.191,152.394,6.1
3/15/1992,23.548,123.562,5.9
3/15/1992,39.532,39.929,5.9
3/16/1992,-23.966,-177.312,5.6
3/17/1992,14.459,-92.867,5.5
3/19/1992,17.155,120.827,6.3
3/20/1992,-56.427,-27.121,5.5
3/22/1992,-42.669,-18.507,5.8
3/24/1992,-7.751,117.464,5.6
3/24/1992,-55.506,-124.357,6
3/24/1992,3.613,127.008,6
3/25/1992,-37.703,176.973,5.6
3/25/1992,54.699,159.435,5.5
3/26/1992,51.222,-179.723,6
3/27/1992,20.927,94.586,5.6
3/27/1992,52.875,-173.988,5.5
3/27/1992,47.863,147.128,5.6
3/29/1992,-16.969,-173.542,5.5
3/30/1992,-43.151,171.386,5.5
3/30/1992,-17.793,-116.107,5.9
3/31/1992,-49.872,-113.744,6.3
1/1/1993,-61.011,154.003,5.6
1/2/1993,-39.81,86.452,5.5
1/3/1993,-1.513,119.679,5.7
1/3/1993,-4.064,129.512,5.8
1/4/1993,3.266,128.094,5.9
1/4/1993,-22.055,-174.866,6
1/7/1993,0.136,-16.972,5.7
1/7/1993,-32.031,-178.073,5.6
1/7/1993,-32.036,-178.074,5.6
1/7/1993,-25.085,-179.987,5.5
1/8/1993,13.006,49.351,5.5
1/9/1993,-32.199,-178.113,5.5
1/10/1993,-59.274,-26.205,6.7
1/10/1993,5.5,-82.564,5.5
1/11/1993,5.366,-82.541,5.7
1/13/1993,-55.931,-27.203,5.5
1/13/1993,17.955,-76.583,5.5
1/13/1993,-50.791,139.505,6.3
1/15/1993,42.982,144.165,6.1
1/15/1993,43.3,143.691,7.6
1/17/1993,-58.634,-26.177,5.6
1/18/1993,18.414,145.734,6.4
1/18/1993,30.837,90.373,5.9
1/19/1993,-45.118,34.996,5.9
1/19/1993,38.649,133.465,6.6
1/19/1993,-2.077,125.196,5.6
1/19/1993,1.221,126.072,5.9
1/20/1993,3.144,97.633,6.2
1/20/1993,-32.263,-178.178,5.9
1/20/1993,-8.318,121.377,5.8
1/20/1993,-7.205,128.566,6.4
1/21/1993,78.873,125.638,5.5
1/23/1993,24.114,121.709,5.7
1/23/1993,54.475,-161.633,5.6
1/25/1993,-53.31,73.189,5.7
1/25/1993,-15.211,-173.498,5.7
1/26/1993,23.027,101.062,5.6
2/2/1993,42.219,86.132,5.7
2/2/1993,-29.726,-176.87,5.6
2/3/1993,18.785,145.391,5.7
2/3/1993,13.619,123.072,5.6
2/4/1993,12.495,141.923,5.5
2/4/1993,-1.286,-24.277,5.5
2/5/1993,12.542,141.985,5.5
2/5/1993,12.573,141.882,5.9
2/6/1993,-56.522,-25.765,5.7
2/7/1993,37.634,137.245,6.6
2/8/1993,-4.834,101.916,5.7
2/9/1993,0.696,-29.666,5.5
2/9/1993,45.709,141.938,5.6
2/10/1993,-7.745,105.262,5.8
2/13/1993,-14.926,-176.924,6.2
2/15/1993,-12.505,166.387,5.9
2/17/1993,-6.002,150.604,5.6
2/18/1993,-0.457,-19.454,6.3
2/20/1993,-22.11,-174.838,5.5
2/21/1993,-6.726,127.636,5.7
2/22/1993,47.191,154.125,5.7
2/22/1993,47.129,154.061,5.5
2/22/1993,47.125,154.064,5.6
2/24/1993,-24.931,-68.386,5.7
2/25/1993,-23.996,-177.218,5.7
2/25/1993,40.268,142.333,5.7
2/27/1993,49.842,156.193,5.5
3/1/1993,-3.744,138.536,6.2
